Record ID,Country,ISO3,Type,RD_Years
21002,United States,USA,Collab,3.748118
20997,United States,USA,Collab,0.227242
20986,United States,USA,Collab,12.087611
20932,United States,USA,Collab,1.204654
20930,United States,USA,Collab,6.184805
20929,United States,USA,Collab,4.982888
20888,United States,USA,Collab,3.82204
20884,United States,USA,Collab,0.33128
20878,United States,USA,Collab,18.045175
20867,United States,USA,Collab,8.375086
20845,United States,USA,Collab,0.501027
20819,United States,USA,Collab,9.223819
20818,United States,USA,Collab,11.145791
20812,United States,USA,Collab,0.041068
20788,United States,USA,Collab,0.588638
20762,United States,USA,Collab,17.09514
20761,United States,USA,Collab,3.436003
20760,United States,USA,Collab,7.920602
20756,United States,USA,Collab,0.082136
20732,United States,USA,Collab,0
20731,United States,USA,Collab,0
20725,United States,USA,Collab,0
20724,United States,USA,Collab,2.885695
20707,United States,USA,Collab,0
20699,United States,USA,Collab,14.921287
20696,United States,USA,Collab,9.264887
20694,United States,USA,Collab,1.889117
20681,United States,USA,Collab,9.675565
20680,United States,USA,Collab,12.492813
20673,United States,USA,Collab,3.520876
20616,United States,USA,Collab,3.296372
20615,United States,USA,Collab,11.37577
20612,United States,USA,Collab,0.832307
20598,United States,USA,Collab,0.799452
20590,United States,USA,Collab,0.306639
20587,United States,USA,Collab,1.065024
20578,United States,USA,Collab,0.558522
20577,United States,USA,Collab,0.561259
20576,United States,USA,Collab,13.32512
20575,United States,USA,Collab,0.580424
20571,United States,USA,Collab,7.301848
20570,United States,USA,Collab,5.048597
20569,United States,USA,Collab,13.327858
20561,United States,USA,Collab,2.365503
20527,United States,USA,Collab,1.998631
20519,United States,USA,Collab,0.621492
20514,United States,USA,Collab,15.18412
20505,United States,USA,Collab,0.202601
20446,United States,USA,Collab,7.537303
20418,United States,USA,Collab,3.947981
20417,United States,USA,Collab,1.117043
20416,United States,USA,Collab,1.114305
20409,United States,USA,Collab,0.761123
20406,United States,USA,Collab,12.66256
20402,United States,USA,Collab,1.415469
20400,United States,USA,Collab,4.383299
20395,United States,USA,Collab,7.937029
20390,United States,USA,Collab,0
20388,United States,USA,Collab,0.681725
20387,United States,USA,Collab,0.594114
20386,United States,USA,Collab,0.577687
20384,United States,USA,Collab,6.439425
20382,United States,USA,Collab,3.351129
20381,United States,USA,Collab,5.785079
20380,United States,USA,Collab,3.326489
20373,United States,USA,Collab,4.914442
20366,United States,USA,Collab,1.514031
20363,United States,USA,Collab,10.817248
20362,United States,USA,Collab,10.313484
20358,United States,USA,Collab,1.98768
20351,United States,USA,Collab,0.33128
20337,United States,USA,Collab,2.926762
20334,United States,USA,Collab,6.803559
20332,United States,USA,Collab,5.921971
20296,United States,USA,Collab,3.989049
20295,United States,USA,Collab,7.186858
20289,United States,USA,Collab,3.989049
20284,United States,USA,Collab,0.821355
20273,United States,USA,Collab,1.409993
20261,United States,USA,Collab,2.584531
20260,United States,USA,Collab,2.587269
20259,United States,USA,Collab,1.897331
20256,United States,USA,Collab,0.429843
20246,United States,USA,Collab,0.364134
20236,United States,USA,Collab,8.626968
20235,United States,USA,Collab,5.207392
20232,United States,USA,Collab,8.536619
20228,United States,USA,Collab,8.123203
20227,United States,USA,Collab,1.029432
20226,United States,USA,Collab,1.03217
20213,United States,USA,Collab,11.164956
20212,United States,USA,Collab,3.085558
20205,United States,USA,Collab,4.793977
20197,United States,USA,Collab,1.456537
20195,United States,USA,Collab,1.314168
20145,United States,USA,Collab,10.214921
20141,United States,USA,Collab,1.045859
20124,United States,USA,Collab,0.468172
20110,United States,USA,Collab,0.279261
20107,United States,USA,Collab,2.934976
20100,United States,USA,Collab,12.859685
20099,United States,USA,Collab,15.523614
20088,United States,USA,Collab,5.845311
20081,United States,USA,Collab,0.169747
20061,United States,USA,Collab,0
20060,United States,USA,Collab,0
20057,United States,USA,Collab,0
20049,United States,USA,Collab,0.438056
20036,United States,USA,Collab,11.74538
20035,United States,USA,Collab,12.410678
20034,United States,USA,Collab,13.073238
20033,United States,USA,Collab,12.243669
20032,United States,USA,Collab,13.577002
20007,United States,USA,Collab,0.459959
19987,United States,USA,Collab,0.079398
19966,United States,USA,Collab,0.54757
19943,United States,USA,Collab,3.63039
19910,United States,USA,Collab,0.928131
19859,United States,USA,Collab,18.187543
19842,United States,USA,Collab,0.503765
19818,United States,USA,Collab,7.813826
19816,United States,USA,Collab,6.020534
19799,United States,USA,Collab,0.043806
19798,United States,USA,Collab,2.899384
19797,United States,USA,Collab,2.899384
19793,United States,USA,Collab,1.533196
19783,United States,USA,Collab,0.093087
19780,United States,USA,Collab,1.002053
19777,United States,USA,Collab,0.260096
19776,United States,USA,Collab,4.531143
19770,United States,USA,Collab,17.215606
19768,United States,USA,Collab,2.031485
19727,United States,USA,Collab,15.392197
19724,United States,USA,Collab,0
19713,United States,USA,Collab,2.65024
19710,United States,USA,Collab,5.812457
19709,United States,USA,Collab,2.902122
19701,United States,USA,Collab,0.569473
19692,United States,USA,Collab,9.817933
19685,United States,USA,Collab,3.189596
19684,United States,USA,Collab,3.392197
19681,United States,USA,Collab,17.533196
19680,United States,USA,Collab,15.115674
19679,United States,USA,Collab,12.785763
19675,United States,USA,Collab,17.878166
19663,United States,USA,Collab,1.563313
19658,United States,USA,Collab,6.882957
19657,United States,USA,Collab,7.605749
19656,United States,USA,Collab,7.739904
19654,United States,USA,Collab,8.065708
19653,United States,USA,Collab,8.525667
19652,United States,USA,Collab,9.177276
19649,United States,USA,Collab,5.149897
19648,United States,USA,Collab,5.065024
19644,United States,USA,Collab,8.717317
19627,United States,USA,Collab,8.427105
19625,United States,USA,Collab,2.297057
19619,United States,USA,Collab,12.246407
19576,United States,USA,Collab,1.705681
19575,United States,USA,Collab,0.353183
19574,United States,USA,Collab,0.134155
19563,United States,USA,Collab,0.643395
19555,United States,USA,Collab,9.117043
19554,United States,USA,Collab,8.465435
19552,United States,USA,Collab,8.005476
19551,United States,USA,Collab,3.586585
19550,United States,USA,Collab,5.848049
19549,United States,USA,Collab,4.717317
19548,United States,USA,Collab,7.679671
19547,United States,USA,Collab,7.545517
19544,United States,USA,Collab,6.822724
19542,United States,USA,Collab,6.245038
19541,United States,USA,Collab,5.004791
19540,United States,USA,Collab,5.089665
19534,United States,USA,Collab,0.394251
19530,United States,USA,Collab,0.435318
19528,United States,USA,Collab,0.503765
19527,United States,USA,Collab,0.394251
19526,United States,USA,Collab,0.785763
19518,United States,USA,Collab,0.536619
19505,United States,USA,Collab,7.063655
19504,United States,USA,Collab,0.073922
19497,United States,USA,Collab,6.151951
19496,United States,USA,Collab,7.947981
19494,United States,USA,Collab,4.884326
19459,United States,USA,Collab,2.017796
19455,United States,USA,Collab,0.900753
19454,United States,USA,Collab,4.468172
19447,United States,USA,Collab,10.12731
19419,United States,USA,Collab,0.194387
19410,United States,USA,Collab,1.943874
19388,United States,USA,Collab,0.136893
19365,United States,USA,Collab,16.785763
19364,United States,USA,Collab,17.360712
19362,United States,USA,Collab,7.433265
19351,United States,USA,Collab,12.555784
19348,United States,USA,Collab,0.199863
19347,United States,USA,Collab,3.162218
19344,United States,USA,Collab,6.746064
19325,United States,USA,Collab,0.648871
19307,United States,USA,Collab,0
19301,United States,USA,Collab,0
19294,United States,USA,Collab,1.462012
19284,United States,USA,Collab,13.196441
19278,United States,USA,Collab,5.177276
19277,United States,USA,Collab,7.331964
19276,United States,USA,Collab,7.56742
19267,United States,USA,Collab,2.283368
19264,United States,USA,Collab,12.544832
19256,United States,USA,Collab,0.501027
19253,United States,USA,Collab,1.990418
19252,United States,USA,Collab,1.993155
19251,United States,USA,Collab,1.990418
19250,United States,USA,Collab,1.993155
19249,United States,USA,Collab,1.993155
19246,United States,USA,Collab,1.993155
19239,United States,USA,Collab,0.473648
19217,United States,USA,Collab,0
19216,United States,USA,Collab,1.103354
19213,United States,USA,Collab,12.032854
19212,United States,USA,Collab,11.950719
19206,United States,USA,Collab,12.651608
19205,United States,USA,Collab,12.539357
19203,United States,USA,Collab,12.117728
19195,United States,USA,Collab,8.421629
19191,United States,USA,Collab,3.101985
19184,United States,USA,Collab,1.040383
19178,United States,USA,Collab,7.909651
19176,United States,USA,Collab,0.939083
19172,United States,USA,Collab,8.761123
19171,United States,USA,Collab,0.517454
19161,United States,USA,Collab,1.251198
19149,United States,USA,Collab,9.891855
19139,United States,USA,Collab,9.084189
19134,United States,USA,Collab,9.582478
19130,United States,USA,Collab,1.01848
19123,United States,USA,Collab,0
19122,United States,USA,Collab,2.034223
19044,United States,USA,Collab,0.435318
19042,United States,USA,Collab,1.327858
19040,United States,USA,Collab,2.663929
19026,United States,USA,Collab,0
19017,United States,USA,Collab,5.138946
19013,United States,USA,Collab,1.355236
19010,United States,USA,Collab,1.864476
19009,United States,USA,Collab,2.945927
18972,United States,USA,Collab,1.809719
18922,United States,USA,Collab,4.908966
18906,United States,USA,Collab,0.303901
18901,United States,USA,Collab,5.83436
18898,United States,USA,Collab,11.723477
18897,United States,USA,Collab,11.994524
18896,United States,USA,Collab,11.994524
18841,United States,USA,Collab,0.626968
18838,United States,USA,Collab,0.175222
18834,United States,USA,Collab,14.061602
18832,United States,USA,Collab,3.137577
18827,United States,USA,Collab,0.402464
18782,United States,USA,Collab,2.748802
18781,United States,USA,Collab,0.243669
18780,United States,USA,Collab,4.131417
18778,United States,USA,Collab,0.440794
18759,United States,USA,Collab,8.312115
18753,United States,USA,Collab,11.5154
18751,United States,USA,Collab,11.12115
18732,United States,USA,Collab,6.669405
18706,United States,USA,Collab,0
18703,United States,USA,Collab,1.180014
18702,United States,USA,Collab,0.451745
18700,United States,USA,Collab,1.207392
18687,United States,USA,Collab,0.312115
18680,United States,USA,Collab,0.443532
18658,United States,USA,Collab,0.413415
18635,United States,USA,Collab,0.251882
18614,United States,USA,Collab,0.364134
18613,United States,USA,Collab,2.527036
18592,United States,USA,Collab,6.324435
18589,United States,USA,Collab,1.774127
18587,United States,USA,Collab,14.086242
18581,United States,USA,Collab,4.44627
18580,United States,USA,Collab,10.937714
18577,United States,USA,Collab,0.596851
18558,United States,USA,Collab,0.845996
18489,United States,USA,Collab,1.111567
18471,United States,USA,Collab,0.344969
18429,United States,USA,Collab,0
18428,United States,USA,Collab,0.03833
18424,United States,USA,Collab,0.268309
18365,United States,USA,Collab,3.329227
18364,United States,USA,Collab,2.677618
18363,United States,USA,Collab,4.260096
18347,United States,USA,Collab,0.328542
18337,United States,USA,Collab,7.285421
18321,United States,USA,Collab,10.491444
18295,United States,USA,Collab,2.817248
18266,United States,USA,Collab,4.673511
18264,United States,USA,Collab,7.08282
18262,United States,USA,Collab,8.240931
18259,United States,USA,Collab,6.124572
18244,United States,USA,Collab,0.071184
18240,United States,USA,Collab,0.657084
18214,United States,USA,Collab,0.25462
18166,United States,USA,Collab,0.229979
18163,United States,USA,Collab,3.715264
18108,United States,USA,Collab,17.201916
18105,United States,USA,Collab,4.1013
18090,United States,USA,Collab,2.182067
18088,United States,USA,Collab,3.200548
18061,United States,USA,Collab,0.295688
18027,United States,USA,Collab,11.364819
18016,United States,USA,Collab,12.914442
17988,United States,USA,Collab,4.906229
17973,United States,USA,Collab,0.158795
17967,United States,USA,Collab,0.172485
17965,United States,USA,Collab,5.839836
17959,United States,USA,Collab,1.574264
17929,United States,USA,Collab,1.399042
17924,United States,USA,Collab,0.402464
17922,United States,USA,Collab,3.605749
17917,United States,USA,Collab,0.44627
17887,United States,USA,Collab,0.531143
17853,United States,USA,Collab,0.720055
17844,United States,USA,Collab,0.325804
17835,United States,USA,Collab,0.210815
17799,United States,USA,Collab,0
17789,United States,USA,Collab,0.098563
17747,United States,USA,Collab,0.980151
17746,United States,USA,Collab,0.071184
17722,United States,USA,Collab,0.334018
17715,United States,USA,Collab,1.158111
17700,United States,USA,Collab,1.494867
17690,United States,USA,Collab,0
17686,United States,USA,Collab,0
17677,United States,USA,Collab,7.841205
17661,United States,USA,Collab,1.048597
17651,United States,USA,Collab,0.271047
17647,United States,USA,Collab,0.81588
17631,United States,USA,Collab,10.001369
17625,United States,USA,Collab,6.631075
17624,United States,USA,Collab,2.874743
17621,United States,USA,Collab,2.61191
17620,United States,USA,Collab,1.765914
17581,United States,USA,Collab,0.197125
17570,United States,USA,Collab,3.586585
17564,United States,USA,Collab,2.499658
17561,United States,USA,Collab,0.77755
17546,United States,USA,Collab,1.456537
17545,United States,USA,Collab,1.264887
17510,United States,USA,Collab,16.908966
17475,United States,USA,Collab,32.405202
17465,United States,USA,Collab,0.084873
17434,United States,USA,Collab,0
17433,United States,USA,Collab,0.558522
17429,United States,USA,Collab,3.307324
17419,United States,USA,Collab,1.043121
17415,United States,USA,Collab,1.905544
17413,United States,USA,Collab,6.683094
17383,United States,USA,Collab,0.971937
17374,United States,USA,Collab,0.312115
17358,United States,USA,Collab,0.295688
17357,United States,USA,Collab,1.117043
17343,United States,USA,Collab,0.95551
17304,United States,USA,Collab,0
17295,United States,USA,Collab,0.323066
17293,United States,USA,Collab,0.221766
17275,United States,USA,Collab,1.327858
17267,United States,USA,Collab,12.084873
17234,United States,USA,Collab,0.558522
17233,United States,USA,Collab,0.19165
17223,United States,USA,Collab,0
17178,United States,USA,Collab,2.726899
17160,United States,USA,Collab,1.075975
17127,United States,USA,Collab,1.69473
17120,United States,USA,Collab,0.372348
17112,United States,USA,Collab,4.440794
17111,United States,USA,Collab,3.991786
17097,United States,USA,Collab,0.188912
17090,United States,USA,Collab,1.163587
17075,United States,USA,Collab,0.396988
17069,United States,USA,Collab,0.925394
17046,United States,USA,Collab,0.418891
17031,United States,USA,Collab,0.303901
17020,United States,USA,Collab,0.43258
17006,United States,USA,Collab,0.186174
16928,United States,USA,Collab,0.399726
16926,United States,USA,Collab,0.202601
16913,United States,USA,Collab,0.227242
16912,United States,USA,Collab,1.09514
16911,United States,USA,Collab,0.287474
16890,United States,USA,Collab,0.977413
16803,United States,USA,Collab,2.746064
16792,United States,USA,Collab,0.145106
16785,United States,USA,Collab,1.037645
16783,United States,USA,Collab,0.268309
16771,United States,USA,Collab,0.120465
16726,United States,USA,Collab,6.173854
16707,United States,USA,Collab,18.915811
16706,United States,USA,Collab,17.752225
16705,United States,USA,Collab,18.584531
16687,United States,USA,Collab,5.24846
16651,United States,USA,Collab,5.932923
16640,United States,USA,Collab,6.847365
16639,United States,USA,Collab,3.362081
16622,United States,USA,Collab,3.33744
16602,United States,USA,Collab,8.583162
16601,United States,USA,Collab,5.253936
16503,United States,USA,Collab,0.438056
16493,United States,USA,Collab,5.385352
16474,United States,USA,Collab,1.127995
16374,United States,USA,Collab,0.424367
16370,United States,USA,Collab,0.194387
16343,United States,USA,Collab,0.637919
16338,United States,USA,Collab,2.882957
16333,United States,USA,Collab,0.514716
16330,United States,USA,Collab,5.577002
16329,United States,USA,Collab,1.215606
16328,United States,USA,Collab,1.407255
16323,United States,USA,Collab,7.479808
16317,United States,USA,Collab,10.811773
16316,United States,USA,Collab,13.065024
16268,United States,USA,Collab,1.084189
16255,United States,USA,Collab,4.383299
16247,United States,USA,Collab,5.891855
16230,United States,USA,Collab,0
16222,United States,USA,Collab,5.697467
16221,United States,USA,Collab,0.668036
16209,United States,USA,Collab,0.424367
16170,United States,USA,Collab,1.905544
16169,United States,USA,Collab,0.424367
16168,United States,USA,Collab,0.295688
16167,United States,USA,Collab,0.093087
16132,United States,USA,Collab,0.720055
15636,United States,USA,Collab,0.70089
15496,United States,USA,Collab,0.079398
15323,United States,USA,Collab,0.079398
15286,United States,USA,Collab,6.042437
15285,United States,USA,Collab,5.908282
15284,United States,USA,Collab,5.768652
15283,United States,USA,Collab,4.550308
15282,United States,USA,Collab,6.332649
15281,United States,USA,Collab,5.993155
15221,United States,USA,Collab,5.582478
14935,United States,USA,Collab,2.31896
14929,United States,USA,Collab,0.068446
14920,United States,USA,Collab,4.035592
14822,United States,USA,Collab,0.068446
14820,United States,USA,Collab,0.068446
14695,United States,USA,Collab,0.123203
14616,United States,USA,Collab,4.227242
14475,United States,USA,Collab,0.136893
14455,United States,USA,Collab,0.161533
14346,United States,USA,Collab,0.123203
14318,United States,USA,Collab,10.004107
14317,United States,USA,Collab,0.709103
14093,United States,USA,Collab,0.169747
14047,United States,USA,Collab,3.764545
13974,United States,USA,Collab,0.996578
13966,United States,USA,Collab,0.903491
13928,United States,USA,Collab,0.062971
13818,United States,USA,Collab,5.905544
13817,United States,USA,Collab,6.61191
13803,United States,USA,Collab,0.260096
13775,United States,USA,Collab,4.747433
13772,United States,USA,Collab,6.083504
13682,United States,USA,Collab,0.147844
13679,United States,USA,Collab,0.147844
13664,United States,USA,Collab,1.188227
13654,United States,USA,Collab,1.921971
13653,United States,USA,Collab,2.874743
13458,United States,USA,Collab,0.169747
13353,United States,USA,Collab,4.681725
13282,United States,USA,Collab,0.791239
13220,United States,USA,Collab,9.377139
13130,United States,USA,Collab,9.779603
13129,United States,USA,Collab,3.917864
13128,United States,USA,Collab,0.197125
13108,United States,USA,Collab,0.358658
12981,United States,USA,Collab,0.169747
12961,United States,USA,Collab,0.128679
12898,United States,USA,Collab,1.393566
12888,United States,USA,Collab,0.169747
12876,United States,USA,Collab,10.8282
12872,United States,USA,Collab,0.167009
12862,United States,USA,Collab,5.316906
12792,United States,USA,Collab,21.853525
12773,United States,USA,Collab,2.261465
12734,United States,USA,Collab,0.536619
12585,United States,USA,Collab,0.947296
12582,United States,USA,Collab,1.078713
12577,United States,USA,Collab,10.269678
12576,United States,USA,Collab,9.875428
12476,United States,USA,Collab,13.442847
12474,United States,USA,Collab,0.320329
12468,United States,USA,Collab,0
12461,United States,USA,Collab,10.847365
12444,United States,USA,Collab,0.391513
12324,United States,USA,Collab,0.498289
12286,United States,USA,Collab,0.613279
12279,United States,USA,Collab,1.839836
12258,United States,USA,Collab,11.342916
12252,United States,USA,Collab,0.07666
12196,United States,USA,Collab,14.168378
12136,United States,USA,Collab,0.164271
12104,United States,USA,Collab,1.820671
12093,United States,USA,Collab,4.919918
12084,United States,USA,Collab,1.998631
11998,United States,USA,Collab,7.66872
11939,United States,USA,Collab,1.251198
11938,United States,USA,Collab,1.251198
11884,United States,USA,Collab,0.29295
11848,United States,USA,Collab,1.752225
11842,United States,USA,Collab,10.740589
11841,United States,USA,Collab,10.737851
11830,United States,USA,Collab,0.164271
11755,United States,USA,Collab,2.617385
11741,United States,USA,Collab,1.823409
11737,United States,USA,Collab,3.655031
11728,United States,USA,Collab,0.164271
11723,United States,USA,Collab,0.164271
11670,United States,USA,Collab,0.104038
11632,United States,USA,Collab,1.374401
11629,United States,USA,Collab,1.820671
11608,United States,USA,Collab,2.792608
11597,United States,USA,Collab,3.772758
11551,United States,USA,Collab,0.03833
11460,United States,USA,Collab,0
11456,United States,USA,Collab,14.151951
11317,United States,USA,Collab,0.731006
11316,United States,USA,Collab,2.034223
11311,United States,USA,Collab,1.32512
11310,United States,USA,Collab,1.412731
11255,United States,USA,Collab,0.323066
11212,United States,USA,Collab,1.667351
11063,United States,USA,Collab,6.444901
10986,United States,USA,Collab,0.914442
10926,United States,USA,Collab,0.035592
10834,United States,USA,Collab,7.509925
10830,United States,USA,Collab,1.086927
10820,United States,USA,Collab,0.793977
10779,United States,USA,Collab,0.246407
10714,United States,USA,Collab,0.035592
10696,United States,USA,Collab,0.703628
10530,United States,USA,Collab,0.112252
10510,United States,USA,Collab,13.437372
10505,United States,USA,Collab,1.790554
10432,United States,USA,Collab,0.479124
10430,United States,USA,Collab,0.613279
10345,United States,USA,Collab,0.024641
10169,United States,USA,Collab,1.415469
10154,United States,USA,Collab,9.045859
10146,United States,USA,Collab,1.941136
10145,United States,USA,Collab,0.928131
10143,United States,USA,Collab,1.754962
10142,United States,USA,Collab,7.835729
10141,United States,USA,Collab,5.804244
10120,United States,USA,Collab,2.009582
10118,United States,USA,Collab,2.959617
10115,United States,USA,Collab,13.932923
10114,United States,USA,Collab,5.232033
10091,United States,USA,Collab,6.291581
9910,United States,USA,Collab,2.053388
9867,United States,USA,Collab,9.418207
9807,United States,USA,Collab,5.344285
9803,United States,USA,Collab,0.002738
9802,United States,USA,Collab,2.253251
9795,United States,USA,Collab,0.396988
9794,United States,USA,Collab,0.325804
9754,United States,USA,Collab,11.419576
9753,United States,USA,Collab,6.130048
9727,United States,USA,Collab,9.754962
9678,United States,USA,Collab,0.418891
9560,United States,USA,Collab,1.683778
9556,United States,USA,Collab,2.119097
9555,United States,USA,Collab,1.774127
9551,United States,USA,Collab,2.932238
9550,United States,USA,Collab,7.633128
9545,United States,USA,Collab,3.312799
9537,United States,USA,Collab,0.046543
9463,United States,USA,Collab,11.471595
9461,United States,USA,Collab,4.125941
9399,United States,USA,Collab,5.530459
9365,United States,USA,Collab,3.696099
9363,United States,USA,Collab,2.529774
9260,United States,USA,Collab,0.112252
9202,United States,USA,Collab,0.005476
9201,United States,USA,Collab,7.712526
9149,United States,USA,Collab,0.424367
9138,United States,USA,Collab,0.112252
9120,United States,USA,Collab,8.287474
9100,United States,USA,Collab,4.251882
9046,United States,USA,Collab,3.868583
9045,United States,USA,Collab,1.38809
9025,United States,USA,Collab,5.878166
9019,United States,USA,Collab,3.726215
9000,United States,USA,Collab,7.726215
8988,United States,USA,Collab,0.13963
8972,United States,USA,Collab,1.188227
8966,United States,USA,Collab,5.322382
8960,United States,USA,Collab,15.537303
8943,United States,USA,Collab,3.74538
8905,United States,USA,Collab,2.817248
8847,United States,USA,Collab,12.498289
8816,United States,USA,Collab,1.744011
8790,United States,USA,Collab,0
8787,United States,USA,Collab,0.908966
8719,United States,USA,Collab,0.145106
8718,United States,USA,Collab,0.106776
8716,United States,USA,Collab,2.017796
8715,United States,USA,Collab,0.511978
8629,United States,USA,Collab,0.084873
8594,United States,USA,Collab,2.250513
8593,United States,USA,Collab,0.788501
8588,United States,USA,Collab,4.052019
8582,United States,USA,Collab,1.960301
8564,United States,USA,Collab,0.260096
8546,United States,USA,Collab,0.574949
8498,United States,USA,Collab,0.416153
8470,United States,USA,Collab,9.218344
8461,United States,USA,Collab,0.33128
8442,United States,USA,Collab,0
8437,United States,USA,Collab,1.763176
8414,United States,USA,Collab,1.034908
8411,United States,USA,Collab,0.52293
8401,United States,USA,Collab,7.498973
8397,United States,USA,Collab,0.517454
8392,United States,USA,Collab,0.930869
8390,United States,USA,Collab,0.095825
8384,United States,USA,Collab,0.517454
8378,United States,USA,Collab,3.912389
8311,United States,USA,Collab,1.086927
8310,United States,USA,Collab,1.166324
8309,United States,USA,Collab,0.681725
8307,United States,USA,Collab,0.783025
8294,United States,USA,Collab,5.511294
8222,United States,USA,Collab,1.002053
8211,United States,USA,Collab,0
8197,United States,USA,Collab,5.615332
8165,United States,USA,Collab,5.749487
8163,United States,USA,Collab,0.317591
8159,United States,USA,Collab,3.816564
8158,United States,USA,Collab,0
8142,United States,USA,Collab,0
8131,United States,USA,Collab,0
8130,United States,USA,Collab,0
8111,United States,USA,Collab,0.785763
8024,United States,USA,Collab,0.109514
8000,United States,USA,Collab,2.767967
7969,United States,USA,Collab,9.160849
7918,United States,USA,Collab,1.481177
7910,United States,USA,Collab,2.937714
7865,United States,USA,Collab,4
7822,United States,USA,Collab,1.746749
7772,United States,USA,Collab,4.665298
7765,United States,USA,Collab,0.966461
7735,United States,USA,Collab,0.33128
7608,United States,USA,Collab,1.078713
7514,United States,USA,Collab,5.352498
7505,United States,USA,Collab,2.286105
7373,United States,USA,Collab,4.046543
7320,United States,USA,Collab,0.413415
7292,United States,USA,Collab,14.094456
7199,United States,USA,Collab,1.420945
7088,United States,USA,Collab,8.065708
7087,United States,USA,Collab,3.156742
7085,United States,USA,Collab,0.665298
7083,United States,USA,Collab,3.233402
6982,United States,USA,Collab,0.002738
6981,United States,USA,Collab,0
6980,United States,USA,Collab,1.010267
6979,United States,USA,Collab,1.007529
6967,United States,USA,Collab,0.150582
6919,United States,USA,Collab,3.548255
6898,United States,USA,Collab,0.229979
6836,United States,USA,Collab,16.260096
6828,United States,USA,Collab,0.229979
6820,United States,USA,Collab,10.121834
6817,United States,USA,Collab,3.170431
6766,United States,USA,Collab,0.120465
6724,United States,USA,Collab,0.150582
6624,United States,USA,Collab,0.495551
6622,United States,USA,Collab,1.475702
6621,United States,USA,Collab,2.721424
6617,United States,USA,Collab,0.939083
6616,United States,USA,Collab,1.727584
6615,United States,USA,Collab,3.400411
6611,United States,USA,Collab,0.232717
6541,United States,USA,Collab,6.65024
6538,United States,USA,Collab,8.167009
6534,United States,USA,Collab,0.238193
6459,United States,USA,Collab,0.687201
6455,United States,USA,Collab,0.186174
6434,United States,USA,Collab,0.574949
6433,United States,USA,Collab,2.932238
6429,United States,USA,Collab,5.174538
6401,United States,USA,Collab,8.870637
6399,United States,USA,Collab,1.054073
6395,United States,USA,Collab,5.412731
6392,United States,USA,Collab,0.306639
6383,United States,USA,Collab,2.784394
6366,United States,USA,Collab,4.657084
6333,United States,USA,Collab,3.49076
6331,United States,USA,Collab,3.56742
6330,United States,USA,Collab,3.805613
6329,United States,USA,Collab,3.805613
6328,United States,USA,Collab,3.709788
6280,United States,USA,Collab,1.084189
6255,United States,USA,Collab,0.703628
6253,United States,USA,Collab,4
6250,United States,USA,Collab,1.828884
6249,United States,USA,Collab,5.333333
6244,United States,USA,Collab,5.735797
6238,United States,USA,Collab,2.294319
6223,United States,USA,Collab,1.57974
6206,United States,USA,Collab,0.25462
6173,United States,USA,Collab,4.640657
6171,United States,USA,Collab,2.453114
6136,United States,USA,Collab,2.409309
6123,United States,USA,Collab,0.758385
6117,United States,USA,Collab,4.106776
6094,United States,USA,Collab,0.755647
6090,United States,USA,Collab,4.706366
6080,United States,USA,Collab,9.169062
6071,United States,USA,Collab,8.62423
6065,United States,USA,Collab,4.4846
6047,United States,USA,Collab,0.804928
6039,United States,USA,Collab,0.438056
6031,United States,USA,Collab,2.264203
5994,United States,USA,Collab,0.418891
5993,United States,USA,Collab,0.5859
5984,United States,USA,Collab,4.747433
5969,United States,USA,Collab,13.125257
5968,United States,USA,Collab,10.275154
5940,United States,USA,Collab,0.413415
5889,United States,USA,Collab,0.07666
5885,United States,USA,Collab,1.048597
5832,United States,USA,Collab,2.428474
5810,United States,USA,Collab,2.225873
5806,United States,USA,Collab,2.376454
5778,United States,USA,Collab,0.898015
5764,United States,USA,Collab,0.728268
5747,United States,USA,Collab,0.66256
5744,United States,USA,Collab,0.421629
5736,United States,USA,Collab,1.514031
5690,United States,USA,Collab,0.520192
5682,United States,USA,Collab,0.334018
5676,United States,USA,Collab,0.54757
5674,United States,USA,Collab,1.552361
5670,United States,USA,Collab,0.402464
5667,United States,USA,Collab,0.377823
5653,United States,USA,Collab,1.169062
5650,United States,USA,Collab,3.145791
5627,United States,USA,Collab,0.306639
5607,United States,USA,Collab,0.766598
5577,United States,USA,Collab,0.498289
5572,United States,USA,Collab,1.026694
5536,United States,USA,Collab,0.249144
5535,United States,USA,Collab,0.295688
5526,United States,USA,Collab,1.785079
5525,United States,USA,Collab,2.658453
5524,United States,USA,Collab,0.607803
5522,United States,USA,Collab,2.833676
5509,United States,USA,Collab,0.246407
5493,United States,USA,Collab,6.502396
5491,United States,USA,Collab,0.919918
5474,United States,USA,Collab,4.106776
5471,United States,USA,Collab,10.329911
5460,United States,USA,Collab,3.08282
5449,United States,USA,Collab,7.419576
5444,United States,USA,Collab,13.215606
5438,United States,USA,Collab,2.644764
5431,United States,USA,Collab,0.265572
5403,United States,USA,Collab,0.224504
5402,United States,USA,Collab,0.62423
5397,United States,USA,Collab,1.489391
5388,United States,USA,Collab,1.357974
5386,United States,USA,Collab,1.629021
5375,United States,USA,Collab,1.273101
5346,United States,USA,Collab,8.73922
5343,United States,USA,Collab,0.550308
5327,United States,USA,Collab,0.375086
5317,United States,USA,Collab,0.876112
5302,United States,USA,Collab,2.223135
